epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,28.55,28.55,28.55,23.27777777574327,0.8815951347351074,49.50137141494246
1,35.1,35.1,35.1,32.76444444308811,0.8697830438613892,49.12609564128555
2,39.36,39.36,39.36,36.424444443088106,0.8581495881080627,48.771316558344765
3,42.69,42.69,42.69,39.40222221679687,0.8468584418296814,48.420264146443266
4,43.62,43.62,43.62,41.833333333333336,0.8357783555984497,47.995050980859816
5,45.14,45.14,45.14,44.61777777235243,0.8249831199645996,47.62014787430684
6,47.41,47.41,47.41,46.38444444037543,0.8144586682319641,47.24971677300101
7,47.31,47.31,47.31,48.622222219509545,0.8042013645172119,46.85729831256335
8,51.5,51.5,51.5,50.071111109076604,0.7941610217094421,46.49841989147934
9,49.8,49.8,49.8,51.63999999593099,0.7844459414482117,46.1101007691849
10,53.09,53.09,53.09,53.18222222086589,0.7750206589698792,45.75830302307555
11,49.86,49.86,49.86,54.48444444376628,0.7659662365913391,45.42103929401944
12,52.35,52.35,52.35,55.2466666659885,0.7572507858276367,45.03085683620535
13,54.06,54.06,54.06,56.28888888617622,0.7487940192222595,44.66527040725061
14,55.99,55.99,55.99,57.67999999389649,0.7406395673751831,44.30415598354302
15,55.33,55.33,55.33,58.55111110432943,0.7327528595924377,43.97583626498122
16,57.0,57.0,57.0,59.13333333129883,0.7253550887107849,43.62478385307972
17,56.51,56.51,56.51,60.29555555013021,0.7182744145393372,43.28714745691968
18,62.09,62.09,62.09,60.6244444390191,0.7114425897598267,42.99982111979011
19,61.95,61.95,61.95,61.38222221272787,0.7050221562385559,42.636098026355015
20,60.18,60.18,60.18,61.37333333468967,0.6988707780838013,35.93740683322402
21,60.28,60.28,60.28,57.38888888549805,0.6919584274291992,35.8472213940731
22,60.15,60.15,60.15,60.199999990505646,0.6863812208175659,35.77566931011866
23,59.98,59.98,59.98,60.57111110772027,0.6812041997909546,35.72200524715282
24,57.87,57.87,57.87,61.36222221950955,0.6763489842414856,35.654179834237674
25,61.88,61.88,61.88,61.37555555080838,0.6718356609344482,27.824816647784868
26,45.36,45.36,45.36,37.02888888753255,0.6653497219085693,27.669041798342377
27,51.11,51.11,51.11,49.553333331976994,0.6610936522483826,27.56655834476179
28,54.08,54.08,54.08,53.80222221747504,0.657318651676178,27.49798759763878
29,53.82,53.82,53.82,56.05111110432943,0.6539097428321838,27.43128018603542
30,55.74,55.74,55.74,56.97999999525282,0.6508005857467651,21.543512611054798
31,29.47,29.47,29.47,27.517777774386936,0.6452021598815918,21.475314531035718
32,37.7,37.7,37.7,35.74666666531033,0.6421323418617249,21.451463836384235
33,38.31,38.31,38.31,38.20444444037543,0.639568567276001,21.42388647069346
34,39.57,39.57,39.57,39.99999999525282,0.6373353600502014,21.400781110249834
35,40.67,40.67,40.67,41.42888888821072,0.6353901624679565,16.680206904776103
36,27.37,27.37,27.37,19.59777777709961,0.6321431398391724,16.653374873293185
37,26.47,26.47,26.47,27.248888886854385,0.6304643154144287,16.646666865422457
38,30.2,30.2,30.2,29.495555554199218,0.629112184047699,16.639958857551726
39,27.47,27.47,27.47,30.824444442409938,0.6279964447021484,16.63138751416135
40,33.99,33.99,33.99,31.7866666659885,0.6270934343338013,12.914778486673425
41,19.27,19.27,19.27,16.208888887871638,0.6259446740150452,12.909933814322342
42,20.56,20.56,20.56,19.779999997965493,0.6252089142799377,12.906207143283048
43,21.2,21.2,21.2,19.88666666531033,0.6246865391731262,12.902853139347684
44,20.65,20.65,20.65,21.1066666659885,0.6243286728858948,12.900244469620178
45,22.32,22.32,22.32,22.14888888821072,0.6240890622138977,9.999403732633713
46,13.13,13.13,13.13,13.639999998643663,0.6239002346992493,9.999403732633713
47,13.06,13.06,13.06,13.53333333299425,0.6237848401069641,9.999403732633713
48,13.2,13.2,13.2,13.417777777777777,0.6237306594848633,9.999403732633713
49,13.1,13.1,13.1,13.593333332909477,0.6237240433692932,9.999403732633713
49,-1.0,13.1,13.16,13.528888887193467,0.0,9.999403732633713
50,-1.0,28.97,28.32,24.844444443088108,0.0,9.999403732633713
51,-1.0,30.68,30.56,29.879999996609158,0.0,9.999403732633713
52,-1.0,32.31,32.6,31.8688888865153,0.0,9.999403732633713
53,-1.0,32.75,32.48,33.51555555487739,0.0,9.999403732633713
54,-1.0,33.82,32.86,35.01999999932183,0.0,9.999403732633713
55,-1.0,34.72,34.66,35.92666666463216,0.0,9.999403732633713
56,-1.0,34.96,35.58,36.96666666191949,0.0,9.999403732633713
57,-1.0,36.25,37.12,37.68888888753255,0.0,9.999403732633713
